Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Day,Day_name,week,month,Total Claim Amount
FN98595,Nevada,0,3,High School or Below,2/20/11,3,1,1,Married,L2,Offer2,Branch,Four-Door Car,2,7516.831717,31477,94,22,77,0,3,6,Sunday,7,2,146.950756
TW94555,Nevada,1,3,College,1/7/11,3,0,1,Married,L3,Offer2,Agent,Luxury,2,5389.499465,66429,136,35,93,0,1,4,Friday,1,1,57.712985
XW60886,California,0,3,High School or Below,2/19/11,1,0,2,Single,L3,Offer4,Branch,Four-Door Car,1,6275.155361,0,90,15,55,0,3,5,Saturday,7,2,900.242038
IE84844,Nevada,0,1,High School or Below,2/6/11,1,1,2,Single,L2,Offer3,Agent,Four-Door Car,2,4722.237214,0,65,29,32,0,3,6,Sunday,5,2,655.489027
HY76810,Oregon,0,3,Bachelor,1/30/11,1,1,1,Married,L3,Offer2,Branch,SUV,1,6282.317743,0,172,23,6,0,1,6,Sunday,4,1,141.460349
JL41129,California,0,1,Bachelor,1/19/11,3,0,3,Married,L1,Offer2,Branch,SUV,3,7986.191274,74217,100,35,3,0,6,2,Wednesday,3,1,418.005524
OQ41280,Nevada,0,3,High School or Below,2/1/11,3,0,1,Divorced,L1,Offer1,Agent,Four-Door Car,2,6503.219978,46298,88,11,82,3,4,1,Tuesday,5,2,128.292466
AP65984,Oregon,0,3,College,2/26/11,1,1,2,Single,L1,Offer2,Agent,SUV,2,4881.753428,0,135,0,86,0,1,5,Saturday,8,2,648.0
EE99484,Washington,1,1,High School or Below,2/14/11,3,1,1,Single,L3,Offer2,Agent,Four-Door Car,2,2514.59196,43860,65,15,58,0,1,0,Monday,7,2,156.124914
XM39121,Arizona,0,1,College,2/23/11,1,1,2,Married,L1,Offer1,Web,Four-Door Car,1,7955.442668,0,69,11,5,0,2,2,Wednesday,8,2,331.2
DK49336,Arizona,0,1,College,2/18/11,3,0,2,Married,L3,Offer3,Agent,Four-Door Car,2,4809.21696,48029,61,7,52,0,9,4,Friday,7,2,292.8
HB43486,Washington,0,3,College,2/2/11,3,1,3,Single,L2,Offer1,Agent,SUV,2,9696.548818,86830,123,18,5,0,3,2,Wednesday,5,2,480.533246
KB15252,Arizona,0,3,College,1/6/11,1,1,2,Married,L3,Offer1,Agent,Two-Door Car,2,8709.321889,0,77,29,21,0,2,3,Thursday,1,1,509.100577
BN83547,Nevada,0,1,High School or Below,2/21/11,3,1,1,Married,L1,Offer3,Agent,Four-Door Car,2,2858.452328,40706,71,30,96,0,1,0,Monday,8,2,166.123172
MC55901,California,0,1,High School or Below,1/30/11,3,1,3,Married,L1,Offer2,Agent,Four-Door Car,2,5233.949019,69231,65,19,7,0,9,6,Sunday,4,1,193.243084
PZ98142,Arizona,0,3,College,1/26/11,1,1,2,Single,L2,Offer3,Branch,SUV,2,13494.76017,0,132,13,33,0,2,2,Wednesday,4,1,950.4
GB43363,Oregon,0,3,College,1/24/11,1,0,2,Single,L3,Offer1,Branch,Four-Door Car,1,6870.607058,0,105,5,87,0,3,0,Monday,4,1,756.0
TH67541,Arizona,0,1,High School or Below,1/7/11,2,1,3,Married,L3,Offer1,Agent,Four-Door Car,2,5652.72374,16171,74,8,36,0,4,4,Friday,1,1,311.004168
WC21901,Arizona,0,1,College,2/3/11,3,0,2,Single,L3,Offer1,Branch,Four-Door Car,2,2345.262087,51397,61,20,61,0,1,3,Thursday,5,2,292.8
CL38124,Oregon,0,1,Bachelor,1/10/11,3,1,3,Married,L2,Offer1,Agent,Four-Door Car,2,19688.31898,83879,69,3,66,0,2,0,Monday,2,1,212.148485
XH89851,California,0,3,College,2/3/11,3,1,2,Single,L1,Offer1,Agent,Four-Door Car,2,7247.206475,63267,92,22,31,0,8,3,Thursday,5,2,530.340202
KA58700,Nevada,0,3,College,1/3/11,3,0,2,Single,L3,Offer1,Agent,Four-Door Car,2,6085.304178,44712,82,19,14,2,8,0,Monday,1,1,537.78416
ZB40259,California,0,1,Higher Education,1/19/11,3,0,1,Divorced,L3,Offer1,Web,Four-Door Car,2,5480.070226,59311,69,8,38,0,9,2,Wednesday,3,1,14.812808
JV63229,Arizona,0,3,Bachelor,2/7/11,3,0,2,Divorced,L2,Offer2,Branch,Four-Door Car,2,6876.309925,81957,86,23,76,0,4,0,Monday,6,2,433.426544
SI31035,Arizona,0,1,Higher Education,1/3/11,3,0,2,Married,L3,Offer4,Branch,Four-Door Car,2,5368.887709,59601,67,28,2,0,6,0,Monday,1,1,321.6
JW30054,Oregon,0,3,High School or Below,2/22/11,3,0,2,Married,L1,Offer1,Branch,Four-Door Car,2,8283.066678,71034,103,26,15,0,3,1,Tuesday,8,2,494.4
AP56340,Washington,0,1,Bachelor,2/26/11,2,0,2,Married,L2,Offer1,Agent,Four-Door Car,2,5384.671725,13103,72,21,32,0,7,5,Saturday,8,2,458.003651
FN44127,Oregon,1,3,College,1/5/11,2,0,2,Married,L2,Offer2,Branch,Four-Door Car,1,3508.569533,20978,98,19,96,1,1,2,Wednesday,1,1,1176.2788
QE79527,California,1,3,Bachelor,2/10/11,3,1,2,Divorced,L1,Offer1,Agent,Luxury,2,8427.172486,46503,215,4,21,1,1,3,Thursday,6,2,1032.0
UP36767,California,0,1,College,2/13/11,3,0,3,Married,L3,Offer3,Branch,SUV,2,4553.809528,61064,113,32,77,0,1,6,Sunday,6,2,539.774172
PG43749,Oregon,0,3,College,2/8/11,2,1,2,Married,L1,Offer3,Call Center,Two-Door Car,2,4318.433036,17572,110,0,35,0,1,1,Tuesday,6,2,639.769748
LL96228,Oregon,0,1,Higher Education,2/25/11,3,0,1,Married,L2,Offer1,Branch,SUV,2,14091.19449,99823,116,2,64,0,2,4,Friday,8,2,250.183388
OV40993,Nevada,0,1,College,2/27/11,2,1,2,Married,L2,Offer1,Branch,SUV,1,8693.631249,17453,118,12,70,1,9,6,Sunday,8,2,566.4
MA80983,Oregon,0,3,College,1/31/11,3,0,1,Married,L2,Offer2,Branch,SUV,3,6661.181553,55663,166,19,63,0,1,0,Monday,5,1,194.739777
SA54664,Washington,0,1,Higher Education,2/18/11,3,0,1,Married,L2,Offer2,Web,Four-Door Car,3,2654.380994,73196,66,0,93,1,1,4,Friday,7,2,85.809817
TW12556,Oregon,1,1,High School or Below,1/29/11,3,1,3,Married,L3,Offer1,Agent,SUV,2,4428.031583,58577,110,6,62,0,1,5,Saturday,4,1,303.872752
TC88451,Nevada,0,1,High School or Below,1/15/11,3,1,3,Married,L1,Offer4,Call Center,Four-Door Car,2,5738.277584,88055,71,11,37,0,6,5,Saturday,2,1,337.727542
BL93659,California,0,3,Bachelor,2/14/11,1,0,2,Married,L2,Offer1,Call Center,Four-Door Car,2,5815.049178,0,80,17,96,0,5,0,Monday,7,2,384.0
SI20178,California,0,1,High School or Below,2/21/11,3,0,2,Married,L3,Offer3,Branch,SUV,2,4425.905071,80892,110,15,76,0,1,0,Monday,8,2,528.0
KC50464,Arizona,1,1,Higher Education,1/14/11,3,1,1,Single,L2,Offer2,Web,Four-Door Car,2,2574.020376,34990,65,23,73,0,1,4,Friday,2,1,42.689135
HG64216,California,0,1,College,1/29/11,3,0,2,Married,L3,Offer2,Branch,Two-Door Car,2,2832.513487,37124,72,4,17,0,1,5,Saturday,4,1,430.518791
XM91056,California,0,1,High School or Below,1/19/11,3,1,2,Single,L2,Offer1,Agent,Two-Door Car,2,4876.315707,22236,62,3,45,0,4,2,Wednesday,3,1,409.425049
KN13494,Washington,1,1,Higher Education,2/3/11,3,1,2,Married,L1,Offer2,Agent,Four-Door Car,1,5181.620895,97131,64,5,80,0,6,3,Thursday,5,2,307.2
OC47565,Oregon,0,1,College,1/9/11,3,1,2,Married,L3,Offer4,Branch,Four-Door Car,2,5947.215835,67760,74,19,19,0,3,6,Sunday,1,1,465.278453
HH14259,Arizona,0,1,Bachelor,1/9/11,1,1,1,Married,L3,Offer4,Web,Four-Door Car,2,2563.863345,0,69,13,74,0,1,6,Sunday,1,1,97.691104
QF66741,Nevada,0,1,College,2/25/11,1,0,2,Married,L2,Offer3,Branch,Two-Door Car,2,15144.40954,0,62,6,44,1,2,4,Friday,8,2,307.649586
LY46898,California,0,1,High School or Below,2/4/11,3,0,2,Married,L1,Offer1,Branch,Four-Door Car,2,5558.304507,37473,70,0,92,0,3,4,Friday,5,2,336.0
MK73855,Washington,0,1,High School or Below,2/12/11,3,1,2,Married,L2,Offer1,Agent,Four-Door Car,2,8109.364607,32314,68,17,77,0,2,5,Saturday,6,2,326.4
HU82227,Arizona,0,3,College,2/23/11,3,0,3,Married,L2,Offer1,Agent,Four-Door Car,2,15638.57599,49214,102,0,82,3,2,2,Wednesday,8,2,371.322406
FF75737,Oregon,0,1,High School or Below,2/24/11,3,1,2,Divorced,L3,Offer1,Branch,Four-Door Car,1,8334.317162,49851,69,27,85,1,2,3,Thursday,8,2,331.2
KJ50265,Washington,0,3,High School or Below,1/12/11,2,0,2,Married,L3,Offer1,Branch,Four-Door Car,2,10418.31143,27951,91,32,4,0,2,2,Wednesday,2,1,436.8
OQ82364,Nevada,1,3,Bachelor,1/27/11,1,1,2,Divorced,L3,Offer1,Call Center,Two-Door Car,3,6846.150323,0,95,13,20,0,5,3,Thursday,4,1,456.0
SO47345,Arizona,0,1,Higher Education,1/26/11,3,1,3,Married,L2,Offer1,Agent,SUV,2,9403.875138,56410,117,13,73,0,3,2,Wednesday,4,1,523.99823
JN51592,Arizona,0,3,Bachelor,2/19/11,3,1,2,Married,L1,Offer1,Branch,Luxury,2,16985.49688,22497,212,15,71,0,7,5,Saturday,7,2,1017.6
FH36069,Arizona,0,1,College,2/13/11,3,1,2,Married,L2,Offer4,Branch,SUV,2,21101.21422,61347,106,27,66,0,2,6,Sunday,6,2,604.237801
ZW32080,Nevada,0,1,Bachelor,2/4/11,3,1,2,Divorced,L3,Offer1,Agent,Four-Door Car,1,2914.955295,37803,74,26,51,0,1,4,Friday,5,2,355.2
ZH98656,Nevada,0,1,Higher Education,2/28/11,3,1,2,Married,L3,Offer1,Call Center,SUV,3,8593.866533,91276,105,14,4,0,4,0,Monday,9,2,504.0
GZ31904,Oregon,0,3,College,2/22/11,3,0,3,Married,L1,Offer3,Call Center,Two-Door Car,2,6861.745956,30816,87,10,43,0,4,1,Tuesday,8,2,237.57033
PN47493,Oregon,0,1,College,2/11/11,3,1,3,Married,L3,Offer1,Agent,Four-Door Car,2,2680.900678,41968,67,11,96,0,1,4,Friday,6,2,183.207703
CX18273,Arizona,0,1,Higher Education,2/25/11,3,0,3,Married,L3,Offer3,Agent,Luxury,2,15797.98978,35754,199,21,54,0,3,4,Friday,8,2,612.973779
IG80173,California,0,1,Higher Education,2/20/11,3,1,2,Married,L2,Offer4,Agent,Four-Door Car,1,2863.312165,36706,71,4,45,0,1,6,Sunday,7,2,435.606086
JG76775,Washington,0,3,High School or Below,1/29/11,3,0,2,Married,L1,Offer1,Branch,Luxury,2,30061.69259,48258,249,12,86,0,2,5,Saturday,4,1,1195.2
JR82641,Arizona,0,3,Higher Education,1/10/11,3,0,1,Married,L3,Offer4,Agent,SUV,2,10682.7619,52965,134,6,77,3,4,0,Monday,2,1,83.815183
NW41789,Oregon,0,3,Bachelor,1/24/11,1,0,2,Single,L3,Offer4,Call Center,Four-Door Car,2,2746.90319,0,84,25,44,0,1,0,Monday,4,1,604.8
VG74039,Oregon,0,1,Bachelor,2/2/11,1,1,2,Married,L2,Offer1,Agent,Four-Door Car,1,2388.949198,0,65,8,5,0,1,2,Wednesday,5,2,455.644704
DV27428,Oregon,0,1,High School or Below,1/9/11,3,0,1,Single,L2,Offer3,Call Center,SUV,2,13776.74135,62634,116,10,89,0,2,6,Sunday,1,1,122.017931
AN57220,Oregon,0,1,Bachelor,2/28/11,3,1,1,Married,L3,Offer4,Web,Four-Door Car,2,17263.64048,96917,61,24,2,0,2,0,Monday,9,2,71.942176
VD62056,Arizona,1,3,High School or Below,2/14/11,3,1,2,Married,L3,Offer2,Call Center,Two-Door Car,1,4669.22664,76157,116,15,80,0,1,0,Monday,7,2,556.8
AH92481,California,0,1,College,1/5/11,3,1,2,Married,L3,Offer1,Call Center,SUV,2,4673.196379,53219,117,24,36,0,1,2,Wednesday,1,1,561.6
LX97765,Arizona,0,3,College,1/29/11,3,1,3,Divorced,L3,Offer1,Branch,Two-Door Car,3,4347.591949,81412,109,1,29,0,1,5,Saturday,4,1,344.294164
JP82211,California,0,1,College,2/18/11,3,1,3,Married,L2,Offer1,Agent,SUV,1,33873.18123,59744,105,1,79,0,2,4,Friday,7,2,476.486416
SI88726,California,0,1,College,1/19/11,3,1,2,Divorced,L2,Offer1,Agent,SUV,1,9100.787395,38898,117,26,68,0,3,2,Wednesday,3,1,561.6
MG46007,California,0,3,High School or Below,1/24/11,1,0,1,Married,L2,Offer1,Agent,Four-Door Car,2,6358.251692,0,94,19,98,2,4,0,Monday,4,1,17.938979
GL69461,Oregon,0,1,College,2/16/11,3,1,2,Married,L1,Offer3,Agent,Four-Door Car,2,2628.468543,99961,66,6,54,2,1,2,Wednesday,7,2,316.8
RA63927,Oregon,0,3,High School or Below,1/1/11,3,0,1,Married,L1,Offer3,Web,Two-Door Car,2,7193.101159,30886,91,7,53,0,4,5,Saturday,52,1,103.424766
UE76013,Washington,0,3,Higher Education,2/4/11,3,1,1,Married,L3,Offer2,Call Center,SUV,2,5039.869278,35984,128,7,68,3,1,4,Friday,5,2,275.577631
RI35792,Nevada,0,3,College,1/13/11,1,1,3,Married,L3,Offer3,Branch,SUV,1,3962.825542,0,125,27,97,4,1,3,Thursday,2,1,539.5622
WL63802,California,0,1,High School or Below,1/19/11,1,0,2,Single,L3,Offer1,Web,Luxury,1,6425.709981,0,181,13,16,0,1,2,Wednesday,3,1,1303.2
KZ29413,Oregon,0,3,Higher Education,1/29/11,1,0,2,Married,L3,Offer1,Branch,SUV,2,15672.69696,0,139,4,35,0,2,5,Saturday,4,1,667.2
SN23932,Arizona,1,3,Higher Education,1/16/11,3,0,3,Married,L3,Offer3,Agent,Four-Door Car,2,3237.996209,60244,83,3,72,3,1,6,Sunday,2,1,326.281835
YW26148,California,0,1,High School or Below,2/6/11,1,1,2,Single,L3,Offer1,Agent,Four-Door Car,2,12992.27561,0,72,8,61,0,2,6,Sunday,5,2,518.4
LS51818,California,0,1,College,2/12/11,3,1,2,Single,L3,Offer3,Agent,Luxury,1,22217.96796,37553,187,34,7,0,2,5,Saturday,6,2,897.6
ZG47195,Nevada,0,1,College,2/25/11,1,0,2,Single,L3,Offer1,Agent,Four-Door Car,1,4931.258363,0,73,24,47,0,3,4,Friday,8,2,525.6
No50634,Oregon,1,3,College,2/16/11,3,0,2,Married,L3,Offer2,Branch,Four-Door Car,2,4330.38602,60475,107,9,18,0,1,2,Wednesday,7,2,513.6
GC42314,Arizona,0,1,Higher Education,2/27/11,1,0,2,Married,L3,Offer3,Web,SUV,2,8296.176276,0,111,3,59,0,9,6,Sunday,8,2,672.91665
SD77009,California,0,3,College,2/21/11,1,0,2,Single,L3,Offer3,Web,SUV,2,8334.359986,0,136,7,61,2,3,0,Monday,8,2,979.2
OW85480,California,0,1,Higher Education,1/4/11,2,0,2,Married,L3,Offer1,Agent,Four-Door Car,2,5348.071007,25545,69,19,49,0,9,1,Tuesday,1,1,331.2
SW93780,Arizona,0,1,Higher Education,1/23/11,2,0,2,Divorced,L3,Offer4,Web,Four-Door Car,3,2398.740007,24182,66,12,32,0,1,6,Sunday,3,1,316.8
ZW51071,Oregon,0,3,High School or Below,1/14/11,3,1,1,Divorced,L3,Offer1,Agent,Four-Door Car,2,6622.05254,80979,84,32,27,2,3,4,Friday,2,1,25.961213
CK74127,Arizona,0,1,Bachelor,1/14/11,1,0,2,Single,L3,Offer2,Agent,Four-Door Car,2,4155.946211,0,62,8,20,0,7,4,Friday,2,1,446.4
KM52241,Arizona,0,1,High School or Below,2/4/11,1,1,1,Married,L1,Offer1,Branch,Four-Door Car,2,8430.059143,0,74,20,3,0,2,4,Friday,5,2,47.502366
PE66545,Oregon,0,1,Bachelor,2/1/11,3,0,2,Married,L3,Offer4,Agent,Two-Door Car,1,2545.518369,29250,64,27,30,0,1,1,Tuesday,5,2,308.240792
GG70928,California,0,1,Higher Education,2/14/11,3,1,3,Married,L3,Offer1,Call Center,Four-Door Car,2,5004.583872,33566,63,25,56,1,4,0,Monday,7,2,205.043307
GI36262,Washington,0,1,College,1/11/11,3,1,2,Married,L2,Offer1,Agent,Four-Door Car,2,2899.702858,65247,72,14,55,0,1,1,Tuesday,2,1,381.238176
MH85165,California,0,3,High School or Below,1/31/11,3,0,2,Married,L1,Offer2,Branch,Four-Door Car,2,6767.806751,39650,86,18,8,0,6,0,Monday,5,1,922.335972
AM26717,California,1,1,Bachelor,2/19/11,1,0,2,Married,L1,Offer1,Agent,SUV,3,3123.080994,0,101,1,83,4,1,5,Saturday,7,2,960.115399
CV90092,Oregon,0,1,College,1/16/11,3,0,2,Married,L3,Offer1,Branch,Four-Door Car,2,8184.691323,82680,68,8,86,0,2,6,Sunday,2,1,326.4
CL70684,California,0,3,High School or Below,1/5/11,1,0,2,Single,L3,Offer2,Agent,Two-Door Car,1,7636.279594,0,111,30,86,0,3,2,Wednesday,1,1,799.2
GK13851,Oregon,0,3,College,1/24/11,1,0,2,Single,L1,Offer3,Call Center,SUV,2,9227.567263,0,129,15,42,0,3,0,Monday,4,1,619.2
TQ73726,Oregon,0,1,Bachelor,2/7/11,1,0,2,Married,L3,Offer1,Branch,Two-Door Car,2,7587.337272,0,69,17,60,0,2,0,Monday,6,2,460.741097
RW65977,Arizona,0,1,College,1/29/11,1,0,2,Single,L2,Offer1,Agent,Four-Door Car,2,2191.133237,0,61,9,16,1,1,5,Saturday,4,1,439.2
EY74093,Nevada,0,1,High School or Below,2/21/11,3,0,1,Single,L1,Offer4,Agent,Four-Door Car,2,5004.135361,86834,64,2,93,0,8,0,Monday,8,2,0.099007
YG11074,Arizona,0,3,Bachelor,2/2/11,3,1,1,Divorced,L2,Offer1,Call Center,SUV,2,4794.931261,46143,122,15,85,0,1,2,Wednesday,5,2,223.028356
HW65139,California,0,3,Higher Education,2/12/11,2,0,2,Divorced,L1,Offer3,Agent,Luxury,2,26730.06042,21275,240,3,58,0,2,5,Saturday,6,2,1152.0
BT49333,Arizona,0,1,High School or Below,1/30/11,3,0,1,Married,L2,Offer2,Agent,SUV,2,4260.765808,47746,106,9,4,0,1,6,Sunday,4,1,246.696768
KN78424,California,0,3,College,1/17/11,3,0,2,Married,L1,Offer1,Branch,Luxury,2,15477.27854,51675,196,11,86,0,5,0,Monday,3,1,940.8
TH68648,California,0,1,College,1/14/11,3,0,3,Married,L2,Offer4,Branch,Four-Door Car,2,5126.836814,85522,64,1,56,0,3,4,Friday,2,1,165.002742
GZ22403,Oregon,0,1,High School or Below,1/26/11,1,0,2,Married,L3,Offer4,Web,Two-Door Car,2,4068.092649,0,63,3,35,4,4,2,Wednesday,4,1,753.22565
NU26460,Oregon,0,3,College,1/27/11,1,1,2,Single,L3,Offer1,Branch,Four-Door Car,1,17712.20524,0,84,17,5,0,2,3,Thursday,4,1,633.294203
PB21909,Oregon,0,3,Bachelor,2/14/11,3,0,3,Single,L2,Offer1,Agent,SUV,2,9775.816061,55632,123,35,98,0,7,0,Monday,7,2,478.609999
TA78865,Nevada,0,3,High School or Below,1/29/11,1,0,2,Single,L3,Offer3,Agent,Four-Door Car,1,20534.39224,0,93,24,25,0,2,5,Saturday,4,1,669.6
FP23103,Oregon,0,3,Bachelor,2/19/11,1,0,2,Married,L2,Offer2,Agent,Two-Door Car,2,5800.188903,0,78,32,37,0,5,5,Saturday,7,2,374.4
YK43172,Arizona,0,3,Bachelor,1/12/11,3,0,1,Single,L3,Offer3,Web,Four-Door Car,3,3319.620511,69152,89,8,83,4,1,2,Wednesday,2,1,221.359492
YZ36062,Oregon,0,1,Bachelor,2/5/11,2,0,2,Single,L3,Offer3,Branch,Four-Door Car,2,6529.431827,13476,67,3,30,2,2,5,Saturday,5,2,433.588181
SJ29837,Washington,0,1,High School or Below,2/24/11,1,1,2,Single,L3,Offer2,Web,SUV,1,7602.663689,0,105,2,84,0,5,3,Thursday,8,2,914.538629
RC72799,Oregon,0,1,College,2/16/11,3,1,2,Married,L2,Offer2,Agent,Four-Door Car,2,2839.808041,33252,71,20,4,0,1,2,Wednesday,7,2,407.668083
AN67558,Nevada,0,1,College,1/16/11,1,0,2,Single,L3,Offer1,Call Center,SUV,3,3288.209809,0,102,16,1,1,1,6,Sunday,2,1,734.4
EQ62488,Oregon,0,1,College,1/15/11,3,1,2,Married,L3,Offer2,Call Center,Luxury,3,15031.5645,59456,189,11,7,0,8,5,Saturday,2,1,907.2
OA92714,California,0,1,Bachelor,1/10/11,3,1,3,Married,L3,Offer3,Call Center,Four-Door Car,1,5055.902381,88989,63,19,28,1,3,0,Monday,2,1,232.745161
QS76805,Arizona,0,1,High School or Below,2/8/11,1,0,2,Married,L2,Offer1,Branch,SUV,2,8012.917253,0,107,17,39,0,5,1,Tuesday,6,2,513.6
PQ46798,California,0,1,College,1/24/11,2,1,2,Single,L1,Offer2,Agent,Luxury,2,8300.70769,17034,113,11,40,0,6,0,Monday,4,1,542.4
IA56290,Arizona,0,1,College,2/11/11,3,1,1,Married,L3,Offer3,Branch,Four-Door Car,1,2516.103555,88435,62,16,61,0,1,4,Friday,6,2,136.263492
XU35186,California,0,1,High School or Below,1/22/11,3,1,2,Single,L3,Offer1,Branch,Four-Door Car,2,2749.407985,71445,70,6,95,2,1,5,Saturday,3,1,336.0
DR84620,California,0,1,Bachelor,2/7/11,3,0,1,Married,L2,Offer2,Call Center,SUV,2,8071.334962,72149,101,18,43,0,6,0,Monday,6,2,69.310166
QG27547,Oregon,1,3,Bachelor,1/3/11,2,1,2,Divorced,L3,Offer2,Call Center,Four-Door Car,2,2867.312197,23376,78,19,18,0,1,0,Monday,1,1,374.4
NM95102,Oregon,1,1,High School or Below,2/28/11,3,0,2,Married,L3,Offer2,Agent,Four-Door Car,1,7285.030983,44788,61,6,48,0,2,0,Monday,9,2,386.031248
KZ26788,Washington,1,3,Bachelor,1/28/11,3,1,2,Single,L2,Offer1,Branch,Two-Door Car,2,4118.588554,69379,103,14,79,0,1,4,Friday,4,1,494.4
GW25077,Oregon,0,3,Bachelor,2/18/11,3,1,3,Married,L2,Offer1,Branch,SUV,2,5293.368089,38521,134,15,71,0,1,4,Friday,7,2,557.184015
ZU91897,California,0,1,High School or Below,1/3/11,3,0,1,Married,L2,Offer1,Agent,Four-Door Car,2,13265.96256,34482,67,4,6,0,2,0,Monday,1,1,83.830109
ZK38095,California,0,1,Bachelor,2/14/11,1,1,2,Single,L2,Offer1,Call Center,Four-Door Car,1,2369.439009,0,68,35,35,0,1,0,Monday,7,2,487.345606
TY84623,California,1,1,College,1/28/11,3,0,1,Married,L2,Offer1,Branch,Four-Door Car,2,9816.528302,37256,62,15,7,0,2,4,Friday,4,1,128.969729
IP69763,Washington,0,3,College,1/7/11,3,1,1,Married,L1,Offer1,Agent,SUV,2,21914.40548,77311,181,18,36,0,2,4,Friday,1,1,113.609508
NF90665,Oregon,0,1,Bachelor,2/5/11,3,0,3,Married,L1,Offer1,Agent,Four-Door Car,2,5143.88351,39268,66,30,96,1,9,5,Saturday,5,2,188.870427
KG53186,Nevada,0,3,College,2/3/11,3,0,2,Married,L3,Offer1,Agent,Four-Door Car,2,3136.698216,59644,79,15,94,0,1,3,Thursday,5,2,379.2
KV57104,Oregon,0,1,High School or Below,1/6/11,1,1,2,Married,L2,Offer2,Agent,Four-Door Car,2,7713.819259,0,68,2,33,0,2,3,Thursday,1,1,326.4
ZX93551,Arizona,1,3,Bachelor,1/3/11,2,1,2,Divorced,L3,Offer2,Call Center,Four-Door Car,2,2867.312197,23376,78,19,18,0,1,0,Monday,1,1,374.4
TR18337,Nevada,0,1,College,1/5/11,3,1,1,Divorced,L2,Offer1,Branch,Four-Door Car,1,11516.40557,50854,73,15,72,0,2,2,Wednesday,1,1,101.489422
XV22744,Oregon,0,3,Bachelor,1/25/11,3,1,1,Married,L3,Offer4,Branch,Four-Door Car,2,15025.19126,35158,76,14,27,0,2,1,Tuesday,4,1,165.958605
KK27683,Nevada,0,1,High School or Below,1/4/11,2,1,2,Married,L1,Offer2,Branch,SUV,3,4013.849907,15413,106,4,67,0,1,1,Tuesday,1,1,508.8
HX11651,Oregon,0,3,College,1/17/11,2,0,2,Single,L3,Offer1,Call Center,Two-Door Car,2,3288.825448,17860,99,16,0,2,1,0,Monday,3,1,656.122925
FD73388,Arizona,1,3,Higher Education,2/13/11,2,1,2,Divorced,L3,Offer1,Web,SUV,2,13736.1325,16181,181,22,79,0,8,6,Sunday,6,2,1261.319869
KF70569,Nevada,0,3,High School or Below,2/12/11,3,0,3,Married,L1,Offer2,Agent,Four-Door Car,2,3890.87081,91182,96,8,90,0,1,5,Saturday,6,2,249.140907
CC94413,Oregon,0,1,Bachelor,1/16/11,3,1,2,Married,L2,Offer2,Agent,Four-Door Car,1,5701.277221,41154,72,6,7,1,8,6,Sunday,2,1,345.6
QO59138,Arizona,0,1,High School or Below,1/24/11,2,0,2,Married,L2,Offer2,Branch,Four-Door Car,3,2590.214327,18746,68,21,93,0,1,0,Monday,4,1,326.4
JW58698,Oregon,0,3,College,1/19/11,3,1,1,Married,L3,Offer2,Web,Four-Door Car,1,3223.331519,70277,80,23,4,0,1,2,Wednesday,3,1,84.818806
GT57081,Oregon,0,1,Bachelor,1/24/11,1,1,2,Single,L2,Offer1,Branch,Four-Door Car,2,4912.025292,0,66,23,38,0,4,0,Monday,4,1,668.158687
GU82475,California,0,3,College,1/25/11,3,0,2,Married,L3,Offer2,Call Center,Four-Door Car,1,6532.010543,24919,84,21,2,1,5,1,Tuesday,4,1,420.420755
BG60187,Oregon,0,3,Bachelor,2/27/11,1,0,3,Single,L3,Offer1,Branch,Four-Door Car,2,8012.124825,0,79,22,82,0,2,6,Sunday,8,2,335.234102
TN73558,Arizona,1,3,High School or Below,2/24/11,1,1,2,Married,L3,Offer1,Agent,Four-Door Car,3,3731.504584,0,96,31,34,0,1,3,Thursday,8,2,460.8
KK15032,Arizona,0,1,High School or Below,2/3/11,3,1,2,Married,L1,Offer2,Web,Two-Door Car,2,2702.380487,46370,68,28,86,1,1,3,Thursday,5,2,326.4
KA95160,Arizona,0,1,Higher Education,2/3/11,3,1,3,Divorced,L3,Offer4,Web,SUV,2,23207.24981,89918,115,14,42,0,2,3,Thursday,5,2,423.116739
KD52867,Oregon,0,3,High School or Below,2/17/11,3,1,2,Single,L2,Offer1,Branch,Two-Door Car,2,3347.028677,37138,85,4,13,0,1,3,Thursday,7,2,612.0
WY53775,Arizona,1,1,High School or Below,2/4/11,2,0,2,Married,L1,Offer1,Web,Luxury,2,8382.630118,19683,117,17,41,1,9,4,Friday,5,2,561.6
HS94778,Oregon,0,1,College,2/7/11,3,1,3,Married,L3,Offer2,Call Center,SUV,2,11793.12528,32214,100,5,6,0,2,0,Monday,6,2,296.560998
EJ96266,California,0,1,College,2/11/11,3,1,2,Married,L1,Offer2,Branch,Four-Door Car,2,2965.71995,26472,74,22,31,0,1,4,Friday,6,2,355.2
RK53289,California,0,1,Bachelor,1/12/11,3,1,2,Single,L3,Offer1,Agent,Two-Door Car,1,5646.323845,39841,72,9,40,0,5,2,Wednesday,2,1,440.128707
